Date,Observer,Temperature (F),Wind (mph),StudyLocation,Treatment ,StartTime,PatchID,PointID,Species2min,SpeciesCode2min,Distance2min,Species5min,SpeciesCode5min,Distance5min
7/12/2024,JS/HQ,71,10,Topeka,Urban,7:12,16,16.1,American Robin,AMRO,1,NA,NA,NA
7/12/2024,JS/HQ,71,10,Topeka,Urban,7:12,16,16.1,House Finch,HOFI,2,Black-capped Chickadee,BCCH,32.5
7/12/2024,JS/HQ,71,10,Topeka,Urban,7:12,16,16.1,Mourning Dove,MODO,2,NA,NA,NA
4/2/2024,ED,63,14,McPherson,Urban,15:35,MC2,MC2.2,House Finch,HOFI,4.2,Common Grackle,COGR,10.2
7/12/2024,JS/HQ,72,10,Topeka,Urban,7:28,16,16.2,American Crow,AMCR,5,Barn Swallow,BARS,47.5
7/10/2024,"ED, GA, CL",63,4,McPherson,Rural,6:22,BB8,BB8.1,Chimney Swift,CHSW,5,Ruddy Duck,RUDU,95
7/16/2024,"ED,GA",76,14,Inman,WMA,7:28,IN1,IN1.2,swallow,NA,5,Red-winged Blackbird,RWBL,25
8/15/2024,CL,71,5,McPherson,Urban,7:31,MC1,MC1.1,American Robin,AMRO,5,Blue Jay,BLJA,22
8/13/2024,"BO, IW",68,1,Garden City,WMA,7:47,BR 7,BR 7.2,Northern Bobwhite,NOBO,5,NA,NA,NA
4/3/2024,BO,36,2,Garden City,Urban,9:01,GC 15,GC 15.1,House Sparrow,HOSP,6.2,House Sparrow,HOSP,12.4
4/5/2024,BO,48,4,Garden City,Urban,8:53,GC 3,GC 3.2,European Starling,EUST,6.2,Eurasian Collared Dove,EUCD,47.3
4/1/2024,BO,46,3,Garden City,Urban,9:29,GC18,GC18.1,European Starling,EUST,6.6,Eurasian Collared Dove,EUCD,14.6
8/26/2024,IW,72,0,Garden City,Urban,7:41,GC 19,GC 19.1,Blue Jay,BLJA,7,House Sparrow,HOSP,10
8/15/2024,BO,70,1,Garden City,Urban,8:28,GC 3,GC 3.1,Eurasian Collared Dove,EUCD,8,NA,NA,NA
8/26/2024,IW,73,1,Garden City,Urban,8:05,GC 19,GC 19.3,Barn Swallow,BARS,8,Eurasian Collared Dove,EUCD,51
4/4/2024,BO,38,2,Garden City,Urban,8:11,GC 11,GC 11.1,Eurasian Collared Dove,EUCD,8.1,American Robin,AMRO,30.6
4/3/2024,BO,34,2,Garden City,Urban,8:37,GC 14,GC 14.2,European Starling,EUST,8.7,Grackle,NA,129.8
4/30/2024,JS/NB,62,10,Topeka,Urban,8:23,14,14.2,Black-capped Chickadee,BCCH,10,House Finch,HOFI,19.2
4/30/2024,JS/NB,62,10,Topeka,Urban,8:23,14,14.2,Chipping Sparrow,CHSP,10,American Goldfinch,AGOL,42.8
4/30/2024,JS/NB,66,11,Topeka,Urban,9:43,18,18.1,House Finch,HOFI,10,Common Grackle,COGR,40.7
7/15/2024,"GA, CL",78,12,McPherson,Rural,6:24,BB7,BB7.2,Pied-billed Grebe,PBGR,10,Red-winged Blackbird,RWBL,30
7/15/2024,"GA, CL",78,12,McPherson,Rural,6:24,BB7,BB7.2,House Sparrow,HOSP,10,Red-winged Blackbird,RWBL,35
7/15/2024,"GA, CL",78,12,McPherson,Rural,6:24,BB7,BB7.2,House Sparrow,HOSP,10,Red-winged Blackbird,RWBL,30
7/25/2024,"CL,GA",73,6,McPherson,Rural,7:50,BB11,BB11.1,Common Yellowthroat,COYE,10,Common Yellowthroat,COYE,82
8/7/2024,CL,64,6,McPherson,Urban,7:01,MC13,MC13.2,American Goldfinch,AGOL,10,European Starling,EUST,86
8/1/2024,IW,72,3,Garden City,Rural,8:37,CN 2,CN 2.1,Dicksissel,DICK,10,NA,NA,NA
8/14/2024,"RR, IW",71,1,Garden City,WMA,6:59,BR 6,BR 6.2,Mourning Dove,MODO,10,Brown-headed Cowbird,BHCO,216
8/15/2024,IW,70,1,Garden City,Urban,8:51,GC 13,GC 13.1,Grackle,NA,10,NA,NA,NA
4/1/2024,BO,46,3,Garden City,Urban,9:29,GC18,GC18.1,Eurasian Collared Dove,EUCD,10.1,NA,NA,NA
4/16/2024,ED,65,23,McPherson,Urban,9:57,MC20,MC20.2,Black-capped Chickadee,BCCH,10.2,Turkey Vulture,TUVU,150.5
8/7/2024,"BO, RR",68,1,Garden City,Rural,7:26,CN 2,CN 2.3,Red-winged Blackbird,RWBL,10.3,Eastern Kingbird,EAKI,21
4/30/2024,JS/NB,62,10,Topeka,Urban,8:23,14,14.2,American Robin,AMRO,10.4,House Sparrow,HOSP,31.3
4/2/2024,ED,63,14,McPherson,Urban,15:35,MC2,MC2.2,House Sparrow,HOSP,10.5,Common Grackle,COGR,15
4/1/2024,BO,45,3,Garden City,Urban,9:13,GC13,GC13.3,Rock Pigeon,ROPI,10.5,House Sparrow,HOSP,49.1
7/30/2024,NB,82,15,Topeka,Urban,8:39,20,20.2,House Sparrow,HOSP,10.8,Eastern Bluebird,EABL,32.4
4/25/2024,JS/NB,56,11,Topeka,WMA,9:38,6,6.1,Blue Jay,BLJA,11,Downy Woodpecker,DOWO,Only Heard
8/13/2024,CL,73,11,McPherson,Urban,8:59,MC5,MC5.2,Turkey Vulture,TUVU,11,Mississippi Kite,MIKI,91
8/13/2024,CL,73,11,McPherson,Urban,9:39,MC6,MC6.1,Blue Jay,BLJA,11,European Starling,EUST,46
4/4/2024,BO,42,2,Garden City,Urban,8:45,GC 12,GC 11.2,Eurasian Collared Dove,EUCD,11,Eurasian Collared Dove,EUCD,28.4
8/14/2024,"RR, IW",73,1,Garden City,Urban,8:23,GC 17,GC 17.2,House Finch,HOFI,11,NA,NA,NA
4/5/2024,BO,49,4,Garden City,Urban,9:04,GC 2,GC 2.2,House Sparrow,HOSP,11.2,American Robin,AMRO,22.1
8/28/2024,"BO, RR",70,1,Garden City,Urban,8:44,GC 7,GC 7.2,Eurasian Collared Dove,EUCD,11.2,House Sparrow,HOSP,27.4
4/16/2024,ED,60,18,McPherson,Urban,8:58,MC17,MC17.1,Song Sparrow,SOSP,11.3,Blue Jay,BLJA,91.6
4/4/2024,BO,37,2,Garden City,Urban,7:42,GC 10,GC 10.1,European Starling,EUST,11.4,NA,NA,NA
4/4/2024,BO,38,2,Garden City,Urban,8:29,GC 11,GC 11.2,American Robin,AMRO,11.5,European Starling,EUST,20
4/17/2024,BO,48,2,Garden City,WMA,8:23,BR 5,BR 5.1,White-crowned Sparrow,WCSP,11.8,White-crowned Sparrow,WCSP,49.8
4/8/2024,JS/NB,47,4,Topeka,WMA,8:41,19,19.2,Downy Woodpecker,DOWO,12,Northern Cardinal,NOCA,21.4
4/22/2024,JS/NB,48,11,Topeka,Urban,8:31,2,2.2,American Robin,AMRO,12,Blue Jay,BLJA,45.9
7/10/2024,NB,72,4,Topeka,Urban,8:32,2,2.1,American Robin,AMRO,12,European Starling,EUST,43.3
4/4/2024,"ED, NB, JS",47,10,McPherson,Urban,10:14,MC6,MC6.2,Common Grackle,COGR,12,European Starling,EUST,86
4/3/2024,BO,36,2,Garden City,Urban,8:49,GC 14,GC 14.1,House Sparrow,HOSP,12,Eurasian Collared Dove,EUCD,20.4
4/4/2024,BO,42,2,Garden City,Urban,8:45,GC 12,GC 11.2,American Robin,AMRO,12,Eurasian Collared Dove,EUCD,41.9
8/2/2024,IW,70,1,Garden City,Urban,7:48,GC 12,GC 12.1,White-winged Dove,WWDO,12,NA,NA,NA
8/29/2024,"BO, IW",68,1,Garden City,Urban,7:05,GC 11,GC 11.1,Eurasian Collared Dove,EUCD,12.1,Eurasian Collared Dove,EUCD,29
4/1/2024,ED,68,20,McPherson,Urban,9:58,MC1,MC1.1,Common Grackle,COGR,12.2,American Robin,AMRO,295.9
4/4/2024,BO,48,2,Garden City,Urban,9:44,GC 7,GC 7.1,European Starling,EUST,12.3,European Starling,EUST,47.8
8/13/2024,"BO, IW",68,1,Garden City,WMA,7:47,BR 7,BR 7.2,Northern Bobwhite,NOBO,12.3,Ring-necked Pheasant,RNEP,45
4/30/2024,JS/NB,59,9,Topeka,Urban,7:58,14,14.1,Ruby-crowned Kinglet,RCKI,12.4,Tennessee Warbler,TEWA,Only Heard
4/4/2024,"ED, NB, JS",44,10,McPherson,Urban,9:41,MC6,MC6.1,American Robin,AMRO,12.4,European Starling,EUST,38.9
4/4/2024,"ED, NB, JS",44,10,McPherson,Urban,9:41,MC6,MC6.1,House Sparrow,HOSP,12.4,Red-bellied Woodpecker,RBWO,30.2
4/4/2024,"ED, NB, JS",44,10,McPherson,Urban,9:41,MC6,MC6.1,European Starling,EUST,12.4,Eurasian Collared Dove,EUCD,99.2
4/4/2024,"ED, NB, JS",44,10,McPherson,Urban,9:41,MC6,MC6.1,Common Grackle,COGR,12.4,NA,NA,NA
4/5/2024,BO,50,4,Garden City,Urban,9:55,GC 5,GC 5.3,Rock Pigeon,ROPI,12.5,Eurasian Collared Dove,EUCD,58.5
4/1/2024,BO,46,2,Garden City,Urban,10:24,GC13,GC13.2,American Robin,AMRO,12.6,Eurasian Collared Dove,EUCD,77.2
4/4/2024,"ED, NB, JS",41,9,McPherson,Urban,9:06,MC5,MC5.2,House Sparrow,HOSP,12.7,American Robin,AMRO,73.8
4/2/2024,BO,44,2,Garden City,Urban,8:27,GC 22,GC 22.1,European Starling,EUST,12.7,European Starling,EUST,15.6
8/7/2024,NB/HQ,68,5,Topeka,WMA,8:54,17,17.1,Indigo Bunting,INBU,12.8,Northern Cardinal,NOCA,Only Heard
4/2/2024,BO,44,3,Garden City,Urban,7:56,GC 19,GC 19.2,European Starling,EUST,12.8,Brown-headed Cowbird,BHCO,16.5
4/5/2024,"ED, NB, JS",50,11,McPherson,Urban,9:32,MC10,MC10.2,American Robin,AMRO,12.9,House Sparrow,HOSP,124.1
4/3/2024,BO,33,2,Garden City,Urban,7:59,GC 20,GC 20.1,American Robin,AMRO,12.9,American Robin,AMRO,42
7/22/2024,"CL,GA",68,2,McPherson,Rural,8:36,MC26,MC26.1,Purple Martin,PUMA,13,rooster,do you still want this one marked?,75
4/24/2024,JS/NB,52,4,Topeka,WMA,8:29,22,22.2,Brown-headed Cowbird,BHCO,13.1,Eastern Bluebird,EABL,138.2
4/23/2024,ED,60,5,McPherson,WMA,9:13,IN9,IN9.1,Killdeer,KILL,13.1,Ring-necked Pheasant,RNEP,237
4/1/2024,BO,47,2,Garden City,Urban,9:40,GC17,GC17.1,Grackle,NA,13.1,Brown-headed Cowbird,BHCO,41
4/3/2024,BO,36,2,Garden City,Urban,9:21,GC 15,GC 15.2,European Starling,EUST,13.1,Red-tailed Hawk,RTHA,230
8/27/2024,"BO, IW",67,1,Garden City,Urban,7:14,GC 24,GC 24.1,European Starling,EUST,13.1,NA,NA,NA
4/4/2024,BO,37,2,Garden City,Urban,7:42,GC 10,GC 10.1,American Robin,AMRO,13.2,Eurasian Collared Dove,EUCD,130.9
4/4/2024,BO,37,2,Garden City,Urban,7:58,GC 10,GC 10.2,Eurasian Collared Dove,EUCD,13.2,NA,NA,NA
4/2/2024,BO,44,3,Garden City,Urban,7:56,GC 19,GC 19.2,European Starling,EUST,13.3,European Starling,EUST,54
4/3/2024,BO,33,2,Garden City,Urban,7:59,GC 20,GC 20.1,Eurasian Collared Dove,EUCD,13.6,Eurasian Collared Dove,EUCD,33
4/4/2024,BO,38,2,Garden City,Urban,8:29,GC 11,GC 11.2,Eurasian Collared Dove,EUCD,13.6,Eurasian Collared Dove,EUCD,43.4
4/4/2024,BO,38,2,Garden City,Urban,8:29,GC 11,GC 11.2,White-winged Dove,WWDO,13.8,NA,NA,NA
8/7/2024,"BO, RR",68,1,Garden City,Rural,7:26,CN 2,CN 2.3,Orchard Oriole,OROR,13.8,Western Kingbird,WEKI,17.3
4/30/2024,JS/NB,68,11,Topeka,Urban,10:30,20,20.2,House Sparrow,HOSP,14,NA,NA,NA
8/20/2024,CL,67,8,McPherson,Rural,7:27,MC10,MC10.2,Blue Jay,BLJA,14,Great Crested Flycatcher,GCFL,19
8/14/2024,"RR, IW",73,1,Garden City,Urban,8:37,GC 17,GC 17.1,Eurasian Collared Dove,EUCD,14,Grackle,NA,23
8/15/2024,BO,70,1,Garden City,Urban,9:09,GC 7,GC 7.1,Eurasian Collared Dove,EUCD,14,NA,NA,NA
8/26/2024,IW,72,0,Garden City,Urban,7:55,GC 19,GC 19.2,European Starling,EUST,14,House Sparrow,HOSP,5
4/23/2024,NB,57,7,Topeka,Urban,8:28,22,22.2,Mourning Dove,MODO,14.1,Blue Jay,BLJA,53.7
7/10/2024,NB,63,4,Topeka,Urban,7:11,3,3.1,American Robin,AMRO,14.2,Downy Woodpecker,DOWO,30.2
4/2/2024,BO,45,3,Garden City,Urban,8:56,GC 23,GC 23.3,Eurasian Collared Dove,EUCD,14.2,European Starling,EUST,38.1
8/30/2024,BO,63,1,Garden City,Urban,7:53,GC 11,GC 11.2,House Sparrow,HOSP,14.3,European Starling,EUST,73
4/2/2024,BO,45,4,Garden City,Urban,9:42,GC 24,GC 24.1,Eurasian Collared Dove,EUCD,14.4,American Robin ,AMRO,27
4/24/2024,BO,50,2,Garden City,Rural,8:28,CN 2,CN 2.3,White-crowned Sparrow,WCSP,14.5,NA,NA,NA
7/10/2024,NB,63,4,Topeka,Urban,6:07,22,22.1,House Finch,HOFI,14.7,American Robin,AMRO,10.5
4/29/2024,JS/NB,50,3,Topeka,Urban,8:09,8,8.2,American Robin,AMRO,14.9,House Finch,HOFI,44.3
4/30/2024,JS/NB,66,11,Topeka,Urban,9:43,18,18.1,American Robin,AMRO,14.9,NA,NA,NA
4/1/2024,BO,46,2,Garden City,Urban,10:02,GC18,GC18.2,European Starling,EUST,14.9,Eurasian Collared Dove,EUCD,66.2
4/8/2024,JS/NB,56,4,Topeka,WMA,10:49,17,17.2,Song Sparrow,SOSP,15,NA,NA,NA
4/22/2024,JS/NB,48,11,Topeka,Urban,8:31,2,2.2,House Wren,HOWR,15,Downy Woodpecker,DOWO,14.6
4/30/2024,JS/NB,63,11,Topeka,Urban,8:45,11,11.1,American Robin,AMRO,15,Nashville Warbler,NAWA,Only Heard
4/3/2024,BO,36,2,Garden City,Urban,8:49,GC 14,GC 14.1,Eurasian Collared Dove,EUCD,15,American Robin,AMRO,32.7
8/14/2024,"RR, IW",73,1,Garden City,Urban,8:48,GC 18,GC 18.1,House Finch,HOFI,15,European Starling,EUST,32
8/15/2024,BO,70,1,Garden City,Urban,9:09,GC 7,GC 7.1,Eurasian Collared Dove,EUCD,15,Eurasian Collared Dove,EUCD,191
4/25/2024,JS/NB,56,11,Topeka,WMA,10:17,8,8.1,American Robin,AMRO,15.1,NA,NA,NA
4/1/2024,BO,46,3,Garden City,Urban,9:29,GC18,GC18.1,Eurasian Collared Dove,EUCD,15.1,NA,NA,NA
4/10/2024,"ED, NP",59,7,McPherson,WM,10:28,BB4,BB4.3,meadowlark,NA,15.2,NA,NA,NA
8/7/2024,"BO, RR",68,1,Garden City,Rural,7:26,CN 2,CN 2.3,American Goldfinch,AGOL,15.2,Orchard Oriole,OROR,14.2
8/28/2024,"BO, RR",70,1,Garden City,Urban,8:44,GC 7,GC 7.2,Eurasian Collared Dove,EUCD,15.2,Eurasian Collared Dove,EUCD,48.9
8/29/2024,"BO, IW",68,1,Garden City,Urban,7:05,GC 11,GC 11.1,Eurasian Collared Dove,EUCD,15.2,NA,NA,NA
4/1/2024,BO,46,2,Garden City,Urban,10:02,GC18,GC18.2,Grackle,NA,15.4,House Sparrow,HOSP,16.6
8/13/2024,"BO, IW",68,1,Garden City,WMA,7:47,BR 7,BR 7.2,Northern Bobwhite,NOBO,15.4,Western Kingbird,WEKI,79.6
4/16/2024,ED,58,17,McPherson,Urban,8:16,MC12,MC12.1,European Starling,EUST,15.5,European Starling,EUST,12.9
4/16/2024,ED,58,17,McPherson,Urban,8:16,MC12,MC12.1,Common Grackle,COGR,15.5,Tufted Titmouse,TUTI,17.6
4/16/2024,ED,65,23,McPherson,Urban,9:57,MC20,MC20.2,House Sparrow,HOSP,15.5,American Robin,AMRO,60.7
4/2/2024,BO,45,4,Garden City,Urban,11:27,GC 21,GC 21.2,European Starling,EUST,15.7,Grackle,NA,13.7
8/28/2024,"BO, RR",70,1,Garden City,Urban,8:44,GC 7,GC 7.2,European Starling,EUST,15.8,Eurasian Collared Dove,EUCD,54
8/28/2024,"BO, RR",70,1,Garden City,Urban,8:44,GC 7,GC 7.2,House Sparrow,HOSP,15.8,Eurasian Collared Dove,EUCD,154
4/5/2024,BO,45,4,Garden City,Urban,7:56,GC 4,GC 4.1,American Robin,AMRO,15.9,European Starling,EUST,16.7
4/5/2024,BO,49,4,Garden City,Urban,9:04,GC 2,GC 2.2,American Robin,AMRO,15.9,Eurasian Collared Dove,EUCD,15.1
8/7/2024,CL,65,7,McPherson,Urban,7:27,MC17,MC17.1,House Wren,HOWR,16,Blue Jay,BLJA,40
4/4/2024,BO,48,2,Garden City,Urban,9:44,GC 7,GC 7.1,Eurasian Collared Dove,EUCD,16,Eurasian Collared Dove,EUCD,34.9
4/23/2024,NB,57,7,Topeka,Urban,8:28,22,22.2,European Starling,EUST,16.1,American Robin,AMRO,14.4
4/30/2024,JS/NB,68,11,Topeka,Urban,10:30,20,20.2,Eastern Bluebird,EABL,16.1,NA,NA,NA
4/25/2024,JS/NB,56,11,Topeka,WMA,9:38,6,6.1,European Starling,EUST,16.3,American Robin,AMRO,18.1
8/7/2024,CL,64,6,McPherson,Urban,6:38,MC12,MC12.1,Mourning Dove,MODO,16.5,Mourning Dove,MODO,48
4/5/2024,"ED, NB, JS",45,9,McPherson,Urban,8:40,MC10,MC10.1,European Starling,EUST,16.8,House Finch,HOFI,44
4/2/2024,BO,44,3,Garden City,Urban,7:56,GC 19,GC 19.2,Eurasian Collared Dove,EUCD,16.8,Eurasian Collared Dove,EUCD,23
4/3/2024,BO,33,2,Garden City,Urban,8:13,GC 20,GC 20.3,American Robin,AMRO,16.8,Eurasian Collared Dove,EUCD,40.5
8/13/2024,CL,73,11,McPherson,Urban,9:39,MC6,MC6.1,Blue Jay,BLJA,17,Blue Jay,BLJA,43
8/13/2024,CL,73,11,McPherson,Urban,9:39,MC6,MC6.1,European Starling,EUST,17,Mississippi Kite,MIKI,119
8/20/2024,CL,67,8,McPherson,Rural,7:48,MC11,MC11.1,European Starling,EUST,17,European Starling,EUST,191
8/26/2024,IW,72,0,Garden City,Urban,7:41,GC 19,GC 19.1,Eurasian Collared Dove,EUCD,17,House Sparrow,HOSP,10
4/5/2024,BO,48,4,Garden City,Urban,8:53,GC 3,GC 3.2,Eurasian Collared Dove,EUCD,17.1,Eurasian Collared Dove,EUCD,26.6
7/10/2024,NB,72,4,Topeka,Urban,8:32,2,2.1,American Robin,AMRO,17.2,NA,NA,NA
4/5/2024,BO,49,4,Garden City,Urban,9:26,GC 2,GC 2.1,American Robin,AMRO,17.2,European Starling,EUST,152.9
8/30/2024,BO,63,1,Garden City,Urban,7:41,GC 10,GC 10.2,Mississippi Kite,MIKI,17.2,Eurasian Collared Dove,EUCD,27
4/25/2024,JS/NB,55,11,Topeka,WMA,9:07,4,4.1,American Robin,AMRO,17.3,American Robin,AMRO,35.3
8/29/2024,"BO, IW",68,1,Garden City,Urban,7:27,GC 14,GC 14.1,Eurasian Collared Dove,EUCD,17.3,Eurasian Collared Dove,EUCD,157.5
8/2/2024,NB,70,6,Topeka,WMA,7:30,1,1.2,Common Grackle,COGR,17.5,Common Grackle,COGR,31.8
4/3/2024,BO,36,2,Garden City,Urban,9:45,GC 16,GC 16.2,Eurasian Collared Dove,EUCD,17.6,European Starling,EUST,126
4/5/2024,BO,45,4,Garden City,Urban,7:56,GC 4,GC 4.1,House Sparrow,HOSP,17.9,European Starling,EUST,80.6
8/7/2024,CL,65,7,McPherson,Urban,7:27,MC17,MC17.1,Downy Woodpecker,DOWO,18,Mourning Dove,MODO,42
4/2/2024,BO,46,3,Garden City,Urban,9:24,GC 23,GC 23.2,Eurasian Collared Dove,EUCD,18.1,European Starling,EUST,26.7
4/3/2024,BO,33,2,Garden City,Urban,8:13,GC 20,GC 20.3,Grackle,NA,18.1,American Robin ,AMRO,50.3
4/4/2024,BO,48,2,Garden City,Urban,9:44,GC 7,GC 7.1,American Robin,AMRO,18.1,Eurasian Collared Dove,EUCD,17.7
8/29/2024,"BO, IW",70,1,Garden City,Urban,8:32,GC 15,GC 15.1,House Sparrow,HOSP,18.2,Rock Pigeon,ROPI,198.1
5/1/2024,JS/NB,59,10,Topeka,Urban,8:14,19,19.2,Common Grackle,COGR,18.3,White-throated Sparrow,WTSP,Only Heard
7/10/2024,NB,63,4,Topeka,Urban,6:07,22,22.1,American Robin,AMRO,18.3,Common Grackle,COGR,63.6
4/2/2024,BO,45,4,Garden City,Urban,10:27,GC 21,GC 21.2,Grackle,NA,18.3,American Robin ,AMRO,36.5
4/15/2024,JS/NB,62,10,Topeka,WMA,8:06,13,13.1,Red-winged Blackbird ,RWBL,18.4,Blue-gray Gnatcatcher,BGGN,49.7
4/25/2024,JS/NB,55,11,Topeka,WMA,9:07,4,4.1,European Starling,EUST,18.4,NA,NA,NA
4/25/2024,JS/NB,55,11,Topeka,WMA,9:07,4,4.1,House Sparrow,HOSP,18.4,NA,NA,NA
4/23/2024,NB,57,7,Topeka,Urban,8:18,22,22.1,Northern Cardinal,NOCA,18.6,Mourning Dove,MODO,127.6
4/29/2024,JS/NB,50,3,Topeka,Urban,8:09,8,8.2,American Robin,AMRO,18.7,NA,NA,NA
5/1/2024,JS/NB,58,10,Topeka,Urban,8:00,19,19.1,Downy Woodpecker,DOWO,18.9,Black-capped Chickadee,BCCH,Only Heard
7/11/2024,NB,69,5,Topeka,WMA,7:55,11,11.1,Northern Cardinal,NOCA,18.9,NA,NA,NA
8/28/2024,"BO, RR",67,1,Garden City,Urban,7:55,GC 4,GC 4.2,Eurasian Collared Dove,EUCD,18.9,NA,NA,NA
4/4/2024,"ED, NB, JS",63,9,McPherson,Urban,3:01,MC9,MC9.2,American Robin,AMRO,19,European Starling,EUST,75.3
7/18/2024,"ED,GA",70,6,McPherson,Urban,8:42,MC16,MC16.1,Field Sparrow,FISP,19,sparrow,NA,29
8/14/2024,"RR, IW",73,1,Garden City,Urban,8:48,GC 18,GC 18.1,Eurasian Collared Dove,EUCD,19,Eurasian Collared Dove,EUCD,129
4/23/2024,NB,59,8,Topeka,Urban,9:09,9,9.2,American Goldfinch,AGOL,19.1,NA,NA,NA
5/1/2024,JS/NB,59,10,Topeka,Urban,8:14,19,19.2,Black-capped Chickadee,BCCH,19.1,Red-bellied Woodpecker,RBWO,Only Heard
4/5/2024,"ED, NB, JS",45,9,McPherson,Urban,8:40,MC10,MC10.1,American Robin,AMRO,19.1,Common Grackle,COGR,68.2
7/10/2024,NB,74,4,Topeka,Urban,8:45,2,2.2,House Sparrow,HOSP,19.2,American Robin,AMRO,45
4/4/2024,BO,38,2,Garden City,Urban,8:29,GC 11,GC 11.2,European Starling,EUST,19.2,Eurasian Collared Dove,EUCD,21.3
4/18/2024,ED,48,7,McPherson,WMA,9:27,IN,IN4.4,Red-winged Blackbird,RWBL,19.4,Eastern Meadowlark,EAME,54.5
4/4/2024,BO,37,2,Garden City,Urban,7:58,GC 10,GC 10.2,Eurasian Collared Dove,EUCD,19.4,Eurasian Collared Dove,EUCD,36.6
4/24/2024,RR,59,2,Garden City,Rural,10:31,CN 5,CN 5.3,White-crowned Sparrow,WCSP,19.4,Savannah Sparrow,SAVS,34.5
4/30/2024,JS/NB,59,9,Topeka,Urban,7:58,14,14.1,Orange-crowned Warbler,OCWA,19.5,Common Yellowthroat,COYE,Only Heard
5/1/2024,JS/NB,59,10,Topeka,Urban,8:14,19,19.2,American Robin,AMRO,19.6,Mourning Dove,MODO,54.3
4/30/2024,JS/NB,68,11,Topeka,Urban,10:30,20,20.2,House Finch,HOFI,19.7,Northern Cardinal,NOCA,Only Heard
4/2/2024,BO,45,4,Garden City,Urban,9:42,GC 24,GC 24.1,Grackle,NA,19.7,Grackle,NA,13.3
4/12/2024,JS/NB,43,7,Topeka,WMA,8:06,10,10.2,Black-capped Chickadee,BCCH,19.8,NA,NA,NA
5/3/2024,JS/NB,51,5,Topeka,Urban,7:50,17,17.2,House Sparrow,HOSP,19.9,American Robin,AMRO,20.2
4/30/2024,JS/NB,63,11,Topeka,Urban,8:45,11,11.1,American Robin,AMRO,20,Red-bellied Woodpecker,RBWO,Only Heard
7/15/2024,"GA, CL",78,12,McPherson,Rural,7:03,BB8,BB8.2,Red-winged Blackbird,RWBL,20,Red-winged Blackbird,RWBL,140
7/15/2024,"GA, CL",81,13,McPherson,Rural,8:10,BB12,BB12.3,Barn Swallow,BARS,20,Gadwall,GADW,200
8/7/2024,CL,65,7,McPherson,Urban,7:27,MC17,MC17.1,European Starling,EUST,20,House Finch,HOFI,45
8/13/2024,CL,73,11,McPherson,Urban,8:59,MC5,MC5.2,European Starling,EUST,20,Eurasian Collared Dove,EUCD,192
8/15/2024,CL,71,5,McPherson,Urban,7:31,MC1,MC1.1,American Robin,AMRO,20,NA,NA,NA
8/14/2024,"RR, IW",73,1,Garden City,Urban,8:48,GC 18,GC 18.1,European Starling,EUST,20,Eurasian Collared Dove,EUCD,22
8/14/2024,"RR, IW",73,1,Garden City,Urban,8:48,GC 18,GC 18.1,Mississippi Kite,MIKI,20,Eurasian Collared Dove,EUCD,39
8/14/2024,"RR, IW",73,1,Garden City,Urban,8:48,GC 18,GC 18.1,House Finch,HOFI,20,Eurasian Collared Dove,EUCD,50
8/15/2024,IW,70,1,Garden City,Urban,8:40,GC 13,GC 13.3,Eurasian Collared Dove,EUCD,20,Eurasian Collared Dove,EUCD,36
8/15/2024,IW,70,1,Garden City,Urban,8:40,GC 13,GC 13.3,Eurasian Collared Dove,EUCD,20,NA,NA,NA
4/5/2024,"ED, NB, JS",45,9,McPherson,Urban,8:40,MC10,MC10.1,House Sparrow,HOSP,20.1,European Starling,EUST,73.5
4/3/2024,BO,36,2,Garden City,Urban,9:45,GC 16,GC 16.2,Eurasian Collared Dove,EUCD,20.1,Eurasian Collared Dove,EUCD,80
4/4/2024,BO,37,2,Garden City,Urban,7:58,GC 10,GC 10.2,European Starling,EUST,20.1,Eurasian Collared Dove,EUCD,77.3
4/8/2024,JS/NB,51,5,Topeka,WMA,9:29,16,16.1,Northern Cardinal,NOCA,20.3,Red-bellied Woodpecker,RBWO,Only Heard
8/2/2024,NB,70,6,Topeka,WMA,7:30,1,1.2,Common Grackle,COGR,20.3,Common Grackle,COGR,21.3
5/3/2024,JS/NB,54,5,Topeka,Urban,8:34,15,15.2,Mourning Dove,MODO,20.4,NA,NA,NA
4/30/2024,JS/NB,63,11,Topeka,Urban,8:45,11,11.1,Northern Cardinal,NOCA,20.5,Cedar Waxwing,CEDW,Only Heard
7/10/2024,NB,68,4,Topeka,Urban,7:44,4,4.1,Mourning Dove,MODO,20.5,Common Grackle,COGR,74.8
5/7/2024,BO,50,3,Garden City,WMA,8:35,BR 1,BR 1.2,American Robin,AMRO,20.6,NA,NA,NA
8/7/2024,"BO, RR",68,1,Garden City,Rural,7:26,CN 2,CN 2.3,Eastern Kingbird,EAKI,20.6,NA,NA,NA
4/4/2024,BO,37,2,Garden City,Urban,7:42,GC 10,GC 10.1,Eurasian Collared Dove,EUCD,20.7,European Starling,EUST,16.3
4/4/2024,"ED, NB, JS",47,10,McPherson,Urban,10:14,MC6,MC6.2,House Sparrow,HOFI,20.8,American Robin,AMRO,65.7
4/25/2024,JS/NB,56,11,Topeka,WMA,9:38,6,6.1,Mourning Dove,MODO,20.9,NA,NA,NA
7/30/2024,NB,80,13,Topeka,Urban,7:51,19,19.2,Mourning Dove,MODO,20.9,Blue Jay,BLJA,Only Heard
